paper_arxiv_id,paper_title,repo_url,framework,year,subfield,conference,is_official,mentioned_in_paper
2303.03300,Chasing Fairness Under Distribution Shift: A Model Weight Perturbation Approach,https://github.com/zhimengj0326/rfr_neurips23,pytorch,2023,other_ml,,True,True
2209.07896,3D VSG: Long-term Semantic Scene Change Prediction through 3D Variable Scene Graphs,https://github.com/ethz-asl/3d_vsg,pytorch,2022,other_ml,,True,True
2210.09770,EventGraph at CASE 2021 Task 1: A General Graph-based Approach to Protest Event Extraction,https://github.com/huiling-y/eventgraph_at_case,pytorch,2022,other_ml,,True,True
2311.07954,A Closer Look at the Self-Verification Abilities of Large Language Models in Logical Reasoning,https://github.com/raising-hrx/fallacies,none,2023,other_ml,,True,True
2209.03315,Riemannian optimization for non-centered mixture of scaled Gaussian distributions,https://github.com/antoinecollas/optim_compound,none,2022,other_ml,,True,True
2305.14380,Finding the Pillars of Strength for Multi-Head Attention,https://github.com/psycoy/acl-2023-grouped-head-attention,pytorch,2023,other_ml,,True,True
2502.13170,Unveiling the Magic of Code Reasoning through Hypothesis Decomposition and Amendment,https://github.com/tntwow/code_reasoning,none,2025,other_ml,,True,True
2310.15689,Creating a silver standard for patent simplification,https://github.com/slvcsl/patentsilverstandard,none,2023,other_ml,,True,True
2505.09655,DRA-GRPO: Exploring Diversity-Aware Reward Adjustment for R1-Zero-Like Training of Large Language Models,https://github.com/xiwenc1/dra-grpo,pytorch,2025,other_ml,,True,True
2412.09074,DomCLP: Domain-wise Contrastive Learning with Prototype Mixup for Unsupervised Domain Generalization,https://github.com/jinsuby/domclp,pytorch,2024,other_ml,,True,True
2404.04556,Rethinking Self-training for Semi-supervised Landmark Detection: A Selection-free Approach,https://github.com/jhb86253817/stld,pytorch,2024,other_ml,,True,True
2310.02124,Exploring Collaboration Mechanisms for LLM Agents: A Social Psychology View,https://github.com/zjunlp/machinesom,none,2023,other_ml,,True,True
2408.08258,Snuffy: Efficient Whole Slide Image Classifier,https://github.com/jafarinia/snuffy,pytorch,2024,other_ml,,True,True
2411.08341,"Generative AI for Data Augmentation in Wireless Networks: Analysis, Applications, and Case Study",https://github.com/jinbowen00/gda-for-wi-fi-gesture-recognization,none,2024,other_ml,,True,True
2308.06447,A Sequential Meta-Transfer (SMT) Learning to Combat Complexities of Physics-Informed Neural Networks: Application to Composites Autoclave Processing,https://github.com/miladramzy/sequentialmetatransferpinns,jax,2023,other_ml,,True,True
2408.17244,Categorical data clustering: 25 years beyond K-modes,https://github.com/ClarkDinh/Categorical-data-clustering-25-years-beyond-K-modes,none,2024,other_ml,,True,True
2311.05237,Widely Applicable Strong Baseline for Sports Ball Detection and Tracking,https://github.com/nttcom/wasb-sbdt,pytorch,2023,other_ml,,True,True
2209.04593,Towards Diversity-tolerant RDF-stores,https://github.com/m-salehpour/spq,none,2022,other_ml,,True,True
2202.08441,Modeling High-Dimensional Data with Unknown Cut Points: A Fusion Penalized Logistic Threshold Regression,https://github.com/ynlin11/filter,none,2022,other_ml,,True,True
2412.13542,Multi-Granularity Open Intent Classification via Adaptive Granular-Ball Decision Boundary,https://github.com/liyanhuaa/mogb,pytorch,2024,other_ml,,True,True
2402.11317,Debiased Offline Representation Learning for Fast Online Adaptation in Non-stationary Dynamics,https://github.com/lamda-rl/dora,pytorch,2024,other_ml,,True,True
2206.03352,Searching for Optimal Subword Tokenization in Cross-domain NER,https://github.com/rtmaww/x-piece,pytorch,2022,other_ml,,True,True
2210.04477,HiCo: Hierarchical Contrastive Learning for Ultrasound Video Model Pretraining,https://github.com/983632847/hico,pytorch,2022,other_ml,,True,True
2205.10343,Towards Understanding Grokking: An Effective Theory of Representation Learning,https://github.com/ejmichaud/grokking-squared,pytorch,2022,other_ml,,True,True
2504.12401,NTIRE 2025 Challenge on Event-Based Image Deblurring: Methods and Results,https://github.com/ahupujr/ntire2025_eventdeblur_challenge,pytorch,2025,other_ml,,True,True
2305.16534,Variation Spaces for Multi-Output Neural Networks: Insights on Multi-Task Learning and Network Compression,https://github.com/joeshenouda/vv-spaces-nn-width,pytorch,2023,other_ml,,True,True
2406.15038,Online detection and infographic explanation of spam reviews with data drift adaptation,https://github.com/nlpgti/data_drift,none,2024,other_ml,,True,True
2210.17409,Deep Model Reassembly,https://github.com/adamdad/dery,pytorch,2022,other_ml,,True,True
2405.20905,"VENI, VINDy, VICI: a variational reduced-order modeling framework with uncertainty quantification",https://github.com/jkneifl/VENI-VINDy-VICI,tf,2024,other_ml,,True,True
2312.12385,Input Compression with Positional Consistency for Efficient Training and Inference of Transformer Neural Networks,https://github.com/amrnag/icpc,pytorch,2023,other_ml,,True,True
2410.20444,Vector Quantization Prompting for Continual Learning,https://github.com/jiaolifengmi/vq-prompt,pytorch,2024,other_ml,,True,True
2212.09390,Fast Converging Anytime Model Counting,https://github.com/meelgroup/kcbox,none,2022,other_ml,,True,True
2305.12880,"Yes, this Way! Learning to Ground Referring Expressions into Actions with Intra-episodic Feedback from Supportive Teachers",https://github.com/clp-research/intra-episodic-feedback,none,2023,other_ml,,True,True
2305.07687,Mastering Percolation-like Games with Deep Learning,https://github.com/spcornelius/blue_zero,pytorch,2023,other_ml,,True,True
2210.02041,Natural Color Fool: Towards Boosting Black-box Unrestricted Attacks,https://github.com/ylhz/natural-color-fool,pytorch,2022,other_ml,,True,True
2502.04416,CMoE: Fast Carving of Mixture-of-Experts for Efficient LLM Inference,https://github.com/JarvisPei/CMoE,pytorch,2025,other_ml,,True,True
2408.16025,Improving Adversarial Robustness in Android Malware Detection by Reducing the Impact of Spurious Correlations,https://github.com/hamidbostani2021/robust-feature-space,none,2024,other_ml,,True,True
2502.18225,Liver Cirrhosis Stage Estimation from MRI with Deep Learning,https://github.com/junzengz/cirrhosisstage,pytorch,2025,other_ml,,True,True
2305.19812,A Survey of Label-Efficient Deep Learning for 3D Point Clouds,https://github.com/xiaoaoran/3d_label_efficient_learning,none,2023,other_ml,,True,True
2504.07807,Cluster-Driven Expert Pruning for Mixture-of-Experts Large Language Models,https://github.com/fighoture/moe_unsupervised_pruning,pytorch,2025,other_ml,,True,True
2403.09069,Dyadic Interaction Modeling for Social Behavior Generation,https://github.com/boese0601/dyadic-interaction-modeling,pytorch,2024,other_ml,,True,True
2409.19967,"Magnet: We Never Know How Text-to-Image Diffusion Models Work, Until We Learn How Vision-Language Models Function",https://github.com/i2-multimedia-lab/magnet,pytorch,2024,other_ml,,True,True
2502.19785,SCU: An Efficient Machine Unlearning Scheme for Deep Learning Enabled Semantic Communications,https://github.com/wwq5-code/scu,pytorch,2025,other_ml,,True,True
2406.05510,Representation Learning with Conditional Information Flow Maximization,https://github.com/zerohd4869/CIFM,pytorch,2024,other_ml,,True,True
2308.16258,Robust Principles: Architectural Design Principles for Adversarially Robust CNNs,https://github.com/poloclub/robust-principles,pytorch,2023,other_ml,,True,True
2306.04454,Training-Free Neural Active Learning with Initialization-Robustness Guarantees,https://github.com/apivich-h/init-robust-al,jax,2023,other_ml,,True,True
2401.17739,Operator learning without the adjoint,https://github.com/nboulle/operatorlearningadjoint,none,2024,other_ml,,True,True
2305.16675,Multiview Identifiers Enhanced Generative Retrieval,https://github.com/liyongqi67/minder,none,2023,other_ml,,True,True
2506.10009,The Iris File Extension,https://github.com/IrisDigitalPathology/Iris-File-Extension,none,2025,other_ml,,True,True
2408.11823,Mamba-Spike: Enhancing the Mamba Architecture with a Spiking Front-End for Efficient Temporal Data Processing,https://github.com/ecnu-cross-innovation-lab/mamba-spike,pytorch,2024,other_ml,,True,True
2503.13304,GFSNetwork: Differentiable Feature Selection via Gumbel-Sigmoid Relaxation,https://github.com/wwydmanski/GFSNetwork,pytorch,2025,other_ml,,True,True
2310.20210,UWFormer: Underwater Image Enhancement via a Semi-Supervised Multi-Scale Transformer,https://github.com/leiyingtie/UWFormer,pytorch,2023,other_ml,,True,True
2311.04155,Black-Box Prompt Optimization: Aligning Large Language Models without Model Training,https://github.com/thu-coai/bpo,pytorch,2023,other_ml,,True,True
2501.08201,Globally Convergent Variational Inference,https://github.com/declanmcnamara/gcvi_neurips,pytorch,2025,other_ml,,True,True
2305.19915,Source Code Data Augmentation for Deep Learning: A Survey,https://github.com/terryyz/dataaug4code,none,2023,other_ml,,True,True
2402.05942,Cooperative Knowledge Distillation: A Learner Agnostic Approach,https://github.com/mlivanos/cooperative-knowledge-distillation,none,2024,other_ml,,True,True
2201.13409,A framework for bilevel optimization that enables stochastic and global variance reduction algorithms,https://github.com/benchopt/benchmark_bilevel,jax,2022,other_ml,,True,True
2504.01212,Cooper: A Library for Constrained Optimization in Deep Learning,https://github.com/cooper-org/cooper,pytorch,2025,other_ml,,True,True
2206.00832,Fast Benchmarking of Accuracy vs. Training Time with Cyclic Learning Rates,https://github.com/jacobfulano/cyclic-learning-rate-schedules,pytorch,2022,other_ml,,True,True
2306.09064,Learning by Analogy: Diverse Questions Generation in Math Word Problem,https://github.com/zhouzihao501/diversemwp,none,2023,other_ml,,True,True
2306.04335,Semantic web technologies in sensor-based personal health monitoring systems: A systematic mapping study,https://github.com/mbithenzomo/semantic_phms_mapping_study,none,2023,other_ml,,True,True
2306.08827,PINNacle: A Comprehensive Benchmark of Physics-Informed Neural Networks for Solving PDEs,https://github.com/i207m/pinnacle,jax,2023,other_ml,,True,True
2404.17249,Making Better Use of Unlabelled Data in Bayesian Active Learning,https://github.com/fbickfordsmith/epig,pytorch,2024,other_ml,,True,True
2311.02971,TabRepo: A Large Scale Repository of Tabular Model Evaluations and its AutoML Applications,https://github.com/autogluon/tabrepo,none,2023,other_ml,,True,True
2307.05747,Integrating Curricula with Replays: Its Effects on Continual Learning,https://github.com/zhanglab-deepneurocoglab/integrating-curricula-with-replays,pytorch,2023,other_ml,,True,True
2402.14882,Deep Generative Model-based Synthesis of Four-bar Linkage Mechanisms with Target Conditions,https://github.com/jihoonkim888/linkgan,pytorch,2024,other_ml,,True,True
2212.10923,Language Models as Inductive Reasoners,https://github.com/zongliny/inductive_reasoning,pytorch,2022,other_ml,,True,True
2301.12511,Fast-BEV: A Fast and Strong Bird's-Eye View Perception Baseline,https://github.com/sense-gvt/fast-bev,pytorch,2023,other_ml,,True,True
2411.14141,Differentiable SVD based on Moore-Penrose Pseudoinverse for Inverse Imaging Problems,https://github.com/yhao-z/svd-inv,pytorch,2024,other_ml,,True,True
2312.15184,ZO-AdaMU Optimizer: Adapting Perturbation by the Momentum and Uncertainty in Zeroth-order Optimization,https://github.com/mathisall/zo-adamu,pytorch,2023,other_ml,,True,True
2505.14549,Can Large Language Models Really Recognize Your Name?,https://github.com/dzungvpham/llm-name-detection,none,2025,other_ml,,True,True
2308.10819,Evaluating the Instruction-Following Robustness of Large Language Models to Prompt Injection,https://github.com/leezekun/instruction-following-robustness-eval,none,2023,other_ml,,True,True
2305.14077,Mind the spikes: Benign overfitting of kernels and neural networks in fixed dimension,https://github.com/moritzhaas/mind-the-spikes,pytorch,2023,other_ml,,True,True
2304.13865,highway2vec -- representing OpenStreetMap microregions with respect to their road network characteristics,https://github.com/calychas/highway2vec,none,2023,other_ml,,True,True
2501.10463,"GLow -- A Novel, Flower-Based Simulated Gossip Learning Strategy",https://github.com/aitorb16/glow,pytorch,2025,other_ml,,True,True
2403.16194,Pose-Guided Self-Training with Two-Stage Clustering for Unsupervised Landmark Discovery,https://github.com/skt9/pose-proxy-uld,none,2024,other_ml,,True,True
2205.06514,Toward A Formalized Approach for Spike Sorting Algorithms and Hardware Evaluation,https://github.com/timothyzh/mwscas2022spikesortingcriteria,pytorch,2022,other_ml,,True,True
2402.10517,"Any-Precision LLM: Low-Cost Deployment of Multiple, Different-Sized LLMs",https://github.com/snu-arc/any-precision-llm,pytorch,2024,other_ml,,True,True
2309.05922,A Survey of Hallucination in Large Foundation Models,https://github.com/vr25/hallucination-foundation-model-survey,none,2023,other_ml,,True,True
2410.00945,Evaluating Deep Regression Models for WSI-Based Gene-Expression Prediction,https://github.com/mahmoodlab/uni,pytorch,2024,other_ml,,True,True
2206.09449,SNN2ANN: A Fast and Memory-Efficient Training Framework for Spiking Neural Networks,https://github.com/tjxtt/snn2ann,pytorch,2022,other_ml,,True,True
2502.11300,CORDIAL: Can Multimodal Large Language Models Effectively Understand Coherence Relationships?,https://github.com/aashish2000/cordial,none,2025,other_ml,,True,True
2407.15500,TextureCrop: Enhancing Synthetic Image Detection through Texture-based Cropping,https://github.com/mever-team/texture-crop,pytorch,2024,other_ml,,True,True
2305.19800,Accurate and Efficient Structural Ensemble Generation of Macrocyclic Peptides using Internal Coordinate Diffusion,https://github.com/genentech/ringer,pytorch,2023,other_ml,,True,True
2401.10354,Towards providing reliable job completion time predictions using PCS,https://github.com/abdullahfsm/pcs,none,2024,other_ml,,True,True
2409.15395,Parse Trees Guided LLM Prompt Compression,https://github.com/lengendaryhippopotamus/partprompt,pytorch,2024,other_ml,,True,True
2407.09392,Open-Canopy: Towards Very High Resolution Forest Monitoring,https://github.com/fajwel/open-canopy,pytorch,2024,other_ml,,True,True
2305.13541,ConvBoost: Boosting ConvNets for Sensor-based Activity Recognition,https://github.com/sshao2013/convboost,pytorch,2023,other_ml,,True,True
2402.01799,Faster and Lighter LLMs: A Survey on Current Challenges and Way Forward,https://github.com/nyunai/faster-llm-survey,pytorch,2024,other_ml,,True,True
2502.19982,Erasing Without Remembering: Implicit Knowledge Forgetting in Large Language Models,https://github.com/maybelizzy/ugbench,pytorch,2025,other_ml,,True,True
2207.14431,Learning idempotent representation for subspace clustering,https://github.com/weilyshmtu/learning-idempotent-representation-for-subspace-segmentation,none,2022,other_ml,,True,True
2406.07230,Needle In A Multimodal Haystack,https://github.com/opengvlab/mm-niah,pytorch,2024,other_ml,,True,True
2311.06510,Band-wise Hyperspectral Image Pansharpening using CNN Model Propagation,https://github.com/giu-guarino/r-pnn,pytorch,2023,other_ml,,True,True
2305.10204,Shielded Representations: Protecting Sensitive Attributes Through Iterative Gradient-Based Projection,https://github.com/technion-cs-nlp/igbp_nonlinear-removal,pytorch,2023,other_ml,,True,True
2406.08723,ECBD: Evidence-Centered Benchmark Design for NLP,https://github.com/isle-dev/ecbd,none,2024,other_ml,,True,True
2502.05225,BitAbuse: A Dataset of Visually Perturbed Texts for Defending Phishing Attacks,https://github.com/CAU-AutoML/Bitabuse,none,2025,other_ml,,True,True
2204.10810,Learning to Scaffold: Optimizing Model Explanations for Teaching,https://github.com/coderpat/learning-scaffold,jax,2022,other_ml,,True,True
2502.07577,Automated Capability Discovery via Model Self-Exploration,https://github.com/conglu1997/acd,none,2025,other_ml,,True,True
2208.10238,Learning Branched Fusion and Orthogonal Projection for Face-Voice Association,https://github.com/msaadsaeed/FOP,pytorch,2022,other_ml,,True,True
2505.18412,Rehabilitation Exercise Quality Assessment and Feedback Generation Using Large Language Models with Prompt Engineering,https://github.com/jessicaxtang/exercisellm,none,2025,other_ml,,True,True
2503.12856,Island-Based Evolutionary Computation with Diverse Surrogates and Adaptive Knowledge Transfer for High-Dimensional Data-Driven Optimization,https://github.com/labgong/dskt-ddea,none,2025,other_ml,,True,True
2310.17372,Dialogue-based generation of self-driving simulation scenarios using Large Language Models,https://github.com/avmb/dialogllmscenic,none,2023,other_ml,,True,True
2407.16539,Enhancing Encrypted Internet Traffic Classification Through Advanced Data Augmentation Techniques,https://github.com/arielcyber/itc-data-augmentations-,tf,2024,other_ml,,True,True
2409.17363,Improving satellite imagery segmentation using multiple Sentinel-2 revisits,https://github.com/Lindsay-Lab/substation-seg,pytorch,2024,other_ml,,True,True
2409.16081,Online Multi-level Contrastive Representation Distillation for Cross-Subject fNIRS Emotion Recognition,https://github.com/lzhili/fnirs-omcrd,pytorch,2024,other_ml,,True,True
2407.18540,A Universal Prompting Strategy for Extracting Process Model Information from Natural Language Text using Large Language Models,https://github.com/julianneuberger/llm-process-generation,none,2024,other_ml,,True,True
2401.10011,CPCL: Cross-Modal Prototypical Contrastive Learning for Weakly Supervised Text-based Person Re-Identification,https://github.com/codegallery24/cpcl,pytorch,2024,other_ml,,True,True
2309.10979,Towards Data-centric Graph Machine Learning: Review and Outlook,https://github.com/Data-Centric-GraphML/awesome-papers,none,2023,other_ml,,True,True
2304.11910,Addressing distributional shifts in operations management: The case of order fulfillment in customized production,https://github.com/mkuzma96/customprod,tf,2023,other_ml,,True,True
2404.16710,LayerSkip: Enabling Early Exit Inference and Self-Speculative Decoding,https://github.com/facebookresearch/layerskip,pytorch,2024,other_ml,,True,True
2212.08498,Evaluating vaccine allocation strategies using simulation-assisted causal modelling,https://github.com/akekic/covid-vaccine-evaluation,none,2022,other_ml,,True,True
2202.06777,Multi-scale Attention Guided Pose Transfer,https://github.com/prasunroy/pose-transfer,pytorch,2022,other_ml,,True,True
2411.04090,A Collaborative Content Moderation Framework for Toxicity Detection based on Conformalized Estimates of Annotation Disagreement,https://github.com/themrguiller/collaborative-content-moderation,pytorch,2024,other_ml,,True,True
2209.00462,MA-RECON: Mask-aware deep-neural-network for robust fast MRI k-space interpolation,https://github.com/nitzanavidan/pd_recon,pytorch,2022,other_ml,,True,True
2305.02305,Calibrated Explanations: with Uncertainty Information and Counterfactuals,https://github.com/moffran/calibrated_explanations,none,2023,other_ml,,True,True
2211.15744,Sketch-and-solve approaches to k-means clustering by semidefinite programming,https://github.com/kkylie/sketch-and-solve_kmeans,none,2022,other_ml,,True,True
2406.18731,"WavRx: a Disease-Agnostic, Generalizable, and Privacy-Preserving Speech Health Diagnostic Model",https://github.com/zhu00121/wavrx,pytorch,2024,other_ml,,True,True
2505.11211,Bayesian Hierarchical Invariant Prediction,https://github.com/fmfsa/bhip_paper,jax,2025,other_ml,,True,True
2205.09723,Robust and Efficient Medical Imaging with Self-Supervision,https://github.com/google-research/big_transfer,jax,2022,other_ml,,True,True
2204.04494,DeepLIIF: An Online Platform for Quantification of Clinical Pathology Slides,https://github.com/nadeemlab/deepliif,pytorch,2022,other_ml,,True,True
2310.12808,Model Merging by Uncertainty-Based Gradient Matching,https://github.com/ukplab/iclr2024-model-merging,none,2023,other_ml,,True,True
2411.19443,Auto-RAG: Autonomous Retrieval-Augmented Generation for Large Language Models,https://github.com/ictnlp/auto-rag,pytorch,2024,other_ml,,True,True
2304.06729,Meta-Learned Models of Cognition,https://github.com/marcelbinz/meta-learned-models,none,2023,other_ml,,True,True
2403.08216,PaddingFlow: Improving Normalizing Flows with Padding-Dimensional Noise,https://github.com/adamqlmeng/paddingflow,pytorch,2024,other_ml,,True,True
2502.15436,Fed-SB: A Silver Bullet for Extreme Communication Efficiency and Performance in (Private) Federated LoRA Fine-Tuning,https://github.com/CERT-Lab/fed-sb,pytorch,2025,other_ml,,True,True
2409.09778,Rewind-to-Delete: Certified Machine Unlearning for Nonconvex Functions,https://github.com/anonymous-1234567/r2d,pytorch,2024,other_ml,,True,True
2403.06315,A Study on Domain Generalization for Failure Detection through Human Reactions in HRI,https://github.com/mteresaparreira/baddata,pytorch,2024,other_ml,,True,True
2210.12595,Online Probabilistic Model Identification using Adaptive Recursive MCMC,https://github.com/pagand/armcmc,none,2022,other_ml,,True,True
2307.02031,Improving Automatic Parallel Training via Balanced Memory Workload Optimization,https://github.com/pku-dair/hetu-galvatron,pytorch,2023,other_ml,,True,True
2307.06243,Reconstructing Spatiotemporal Data with C-VAEs,https://github.com/ciic-c-t-polytechnic-of-leiria/reconstr_cvae_paper,none,2023,other_ml,,True,True
2306.17031,Medoid splits for efficient random forests in metric spaces,https://github.com/matthieubulte/metricrandomforest,none,2023,other_ml,,True,True
2209.02544,XSimGCL: Towards Extremely Simple Graph Contrastive Learning for Recommendation,https://github.com/coder-yu/selfrec,pytorch,2022,other_ml,,True,True
2207.05024,Intra-Modal Constraint Loss For Image-Text Retrieval,https://github.com/canonchen/imc,pytorch,2022,other_ml,,True,True
2409.19245,"Forgetting, Ignorance or Myopia: Revisiting Key Challenges in Online Continual Learning",https://github.com/wxr99/Forgetting-Ignorance-or-Myopia-Revisiting-Key-Challenges-in-Online-Continual-Learning,pytorch,2024,other_ml,,True,True
2407.02327,QSync: Quantization-Minimized Synchronous Distributed Training Across Hybrid Devices,https://github.com/bytedance/QSync,pytorch,2024,other_ml,,True,True
2410.19725,On the Benefits of Active Data Collection in Operator Learning,https://github.com/unique-subedi/active-operator-learning,pytorch,2024,other_ml,,True,True
2303.16247,Data Efficient Contrastive Learning in Histopathology using Active Sampling,https://github.com/reasat/data_efficient_cl,pytorch,2023,other_ml,,True,True
2202.10769,Adaptive Cholesky Gaussian Processes,https://github.com/simonbartels/acgp,pytorch,2022,other_ml,,True,True
2405.00611,Addressing Topic Granularity and Hallucination in Large Language Models for Topic Modelling,https://github.com/gatenlp/topicllm_granularity_hallucination,pytorch,2024,other_ml,,True,True
2311.10811,A novel post-hoc explanation comparison metric and applications,https://github.com/11301858/xaisuite,pytorch,2023,other_ml,,True,True
2308.08742,PMET: Precise Model Editing in a Transformer,https://github.com/xpq-tech/pmet,pytorch,2023,other_ml,,True,True
2403.19522,Model Stock: All we need is just a few fine-tuned models,https://github.com/naver-ai/model-stock,pytorch,2024,other_ml,,True,True
2409.17020,PTQ4RIS: Post-Training Quantization for Referring Image Segmentation,https://github.com/gugu511yy/ptq4ris,pytorch,2024,computer_vision,,True,True
2303.02437,ConZIC: Controllable Zero-shot Image Captioning by Sampling-Based Polishing,https://github.com/joeyz0z/conzic,pytorch,2023,computer_vision,,True,True
2212.01529,Laplacian Convolutional Representation for Traffic Time Series Imputation,https://github.com/xinychen/transdim,tf,2022,computer_vision,,True,True
2307.14786,Towards Deeply Unified Depth-aware Panoptic Segmentation with Bi-directional Guidance Learning,https://github.com/jwh97nn/DeepDPS,pytorch,2023,computer_vision,,True,True
2503.18483,Explaining Domain Shifts in Language: Concept erasing for Interpretable Image Classification,https://github.com/joeyz0z/lance,pytorch,2025,computer_vision,,True,True
2403.15063,"Towards a Comprehensive, Efficient and Promptable Anatomic Structure Segmentation Model using 3D Whole-body CT Scans",https://github.com/alibaba-damo-academy/ct-sam3d,pytorch,2024,computer_vision,,True,True
2410.23775,In-Context LoRA for Diffusion Transformers,https://github.com/ali-vilab/In-Context-LoRA,none,2024,computer_vision,,True,True
2408.04449,EARBench: Towards Evaluating Physical Risk Awareness for Task Planning of Foundation Model-based Embodied AI Agents,https://github.com/zihao-ai/earbench,none,2024,computer_vision,,True,True
2208.02355,CAVE: Cerebral Artery-Vein Segmentation in Digital Subtraction Angiography,https://github.com/ruishengsu/cave_dsa,pytorch,2022,computer_vision,,True,True
2405.01725,Development of Skip Connection in Deep Neural Networks for Computer Vision and Medical Image Analysis: A Survey,https://github.com/apple1986/residual_learning_for_images,pytorch,2024,computer_vision,,True,True
2204.07730,Bidirectional Self-Training with Multiple Anisotropic Prototypes for Domain Adaptive Semantic Segmentation,https://github.com/luyvlei/BiSMAPs,pytorch,2022,computer_vision,,True,True
2207.10666,TinyViT: Fast Pretraining Distillation for Small Vision Transformers,https://github.com/microsoft/cream,pytorch,2022,computer_vision,,True,True
2405.03541,RepVGG-GELAN: Enhanced GELAN with VGG-STYLE ConvNets for Brain Tumour Detection,https://github.com/thensib/repvgg-gelan,pytorch,2024,computer_vision,,True,True
2503.15931,DnLUT: Ultra-Efficient Color Image Denoising via Channel-Aware Lookup Tables,https://github.com/stephen0808/dnlut,pytorch,2025,computer_vision,,True,True
2210.02231,Decanus to Legatus: Synthetic training for 2D-3D human pose lifting,https://github.com/zhuyue0324/decanus-to-legatus,pytorch,2022,computer_vision,,True,True
2504.18447,Iterative Event-based Motion Segmentation by Variational Contrast Maximization,https://github.com/aoki-media-lab/event_based_segmentation_vcmax,none,2025,computer_vision,,True,True
2304.14837,IMP: Iterative Matching and Pose Estimation with Adaptive Pooling,https://github.com/feixue94/imp-release,pytorch,2023,computer_vision,,True,True
2407.02014,Multi-Grained Contrast for Data-Efficient Unsupervised Representation Learning,https://github.com/visresearch/mgc,pytorch,2024,computer_vision,,True,True
2505.14709,FastCar: Cache Attentive Replay for Fast Auto-Regressive Video Generation on the Edge,https://github.com/shawnricecake/fast-car,pytorch,2025,computer_vision,,True,True
2403.01105,Depth Information Assisted Collaborative Mutual Promotion Network for Single Image Dehazing,https://github.com/zhoushen1/dcmpnet,pytorch,2024,computer_vision,,True,True
2505.13740,Improving Compositional Generation with Diffusion Models Using Lift Scores,https://github.com/rainorangelemon/complift,pytorch,2025,computer_vision,,True,True
2303.09064,"Dual skip connections in U-Net, ResUnet and U-Net3+ for remote extraction of buildings",https://github.com/bipulneupane/dualskipunets,none,2023,computer_vision,,True,True
2210.06881,RaP: Redundancy-aware Video-language Pre-training for Text-Video Retrieval,https://github.com/caskcsg/vlp,pytorch,2022,computer_vision,,True,True
2502.00896,LoR-VP: Low-Rank Visual Prompting for Efficient Vision Model Adaptation,https://github.com/jincan333/lor-vp,pytorch,2025,computer_vision,,True,True
2404.08603,Training-free Boost for Open-Vocabulary Object Detection with Confidence Aggregation,https://github.com/warlockwendell/aggdet,pytorch,2024,computer_vision,,True,True
2304.01519,LiDAR-Based 3D Object Detection via Hybrid 2D Semantic Scene Generation,https://github.com/yanghtr/ssgnet,pytorch,2023,computer_vision,,True,True
2404.09275,TrafficVLM: A Controllable Visual Language Model for Traffic Video Captioning,https://github.com/quangminhdinh/trafficvlm,pytorch,2024,computer_vision,,True,True
2207.13415,TransNorm: Transformer Provides a Strong Spatial Normalization Mechanism for a Deep Segmentation Model,https://github.com/rezazad68/transnorm,pytorch,2022,computer_vision,,True,True
2302.14045,Language Is Not All You Need: Aligning Perception with Language Models,https://github.com/microsoft/unilm,pytorch,2023,computer_vision,language-is-not-all-you-need-aligning,True,True
2503.08511,PCGS: Progressive Compression of 3D Gaussian Splatting,https://github.com/yihangchen-ee/pcgs,pytorch,2025,computer_vision,,True,True
2302.11813,Deep OC-SORT: Multi-Pedestrian Tracking by Adaptive Re-Identification,https://github.com/gerardmaggiolino/deep-oc-sort,pytorch,2023,computer_vision,,True,True
2406.11503,GeoGPT4V: Towards Geometric Multi-modal Large Language Models with Geometric Image Generation,https://github.com/lanyu0303/geogpt4v_project,none,2024,computer_vision,,True,True
2502.09039,Large Images are Gaussians: High-Quality Large Image Representation with Levels of 2D Gaussian Splatting,https://github.com/hku-medai/lig,jax,2025,computer_vision,,True,True
2410.00900,OSSA: Unsupervised One-Shot Style Adaptation,https://github.com/robingerster7/ossa,pytorch,2024,computer_vision,,True,True
2412.09465,OFTSR: One-Step Flow for Image Super-Resolution with Tunable Fidelity-Realism Trade-offs,https://github.com/yuanzhi-zhu/oftsr,pytorch,2024,computer_vision,,True,True
2406.18522,ChronoMagic-Bench: A Benchmark for Metamorphic Evaluation of Text-to-Time-lapse Video Generation,https://github.com/pku-yuangroup/chronomagic-bench,pytorch,2024,computer_vision,,True,True
2406.08324,LaMOT: Language-Guided Multi-Object Tracking,https://github.com/nathan-li123/lamot,none,2024,computer_vision,,True,True
2410.07795,Optimal-state Dynamics Estimation for Physics-based Human Motion Capture from Videos,https://github.com/cuongle1206/osdcap,pytorch,2024,computer_vision,,True,True
2310.08949,EasyGen: Easing Multimodal Generation with BiDiffuser and LLMs,https://github.com/zxy556677/easygen,pytorch,2023,computer_vision,,True,True
2303.10883,Explicit Visual Prompting for Low-Level Structure Segmentations,https://github.com/nifangbaage/explicit-visual-prompt,pytorch,2023,computer_vision,,True,True
2502.12080,HumanGif: Single-View Human Diffusion with Generative Prior,https://github.com/skhu101/humangif,pytorch,2025,computer_vision,,True,True
2505.04657,"EvEnhancer: Empowering Effectiveness, Efficiency and Generalizability for Continuous Space-Time Video Super-Resolution with Events",https://github.com/w-shuoyan/evenhancer,pytorch,2025,computer_vision,,True,True
